spot_close,perp_close,basis_bps,funding_bps_sum,ann_funding_bps,ann_basis_bps,ann_total_bps
76.48600006103516,79.119,344.24599755036644,-1.3918300000000003,-508.0179500000001,4188.3263035294585,3680.3083535294586
70.55599975585938,73.15,367.65126326839555,13.402686,1222.9950975000002,2134.3985638906706,3357.3936613906703
78.88400268554688,80.046,147.3045579450588,58.74034,4288.04482,2162.8673809666398,6450.91220096664
91.8759994506836,91.44,-47.45520628786499,21.958702000000002,2003.7315575,965.7248470095124,2969.4564045095126
