date,daily_funding,daily_funding_bps,ann_funding_bps,perp_close,spot_close,basis_bps,ann_basis_bps,ann_total_bps
2025-12-03,0.0008656493999999999,8.656493999999999,3159.6203099999993,180.05,179.5800018310547,26.17207729998181,318.42694048311205,3478.0472504831114
2025-12-04,0.0008359582,8.359582,3051.24743,183.16,183.3800048828125,-11.997212179871832,-145.96608152177396,2905.281348478226
2025-12-05,0.0005095569,5.095568999999999,1859.8826849999998,182.32,182.41000366210938,-4.934140688692809,-60.0320450457625,1799.8506399542373
2025-12-08,0.0008792955,8.792955000000001,3209.4285750000004,189.47,185.5500030517578,211.26364234813468,2570.3743152356383,5779.802890235638
2025-12-09,0.0001323588,1.3235880000000002,483.10962000000006,184.63,184.97000122070312,-18.381425012667094,-223.64067098744965,259.4689490125504
2025-12-10,0.0011173514999999999,11.173514999999998,4078.3329749999994,181.59,183.77999877929688,-119.16415245637593,-1449.8305215525738,2628.5024534474255
2025-12-11,0.0004420224,4.420224,1613.38176,180.16,180.92999267578125,-42.557492231873745,-517.7828221544639,1095.598937845536
2025-12-12,0.00023434560000000002,2.343456,855.3614400000001,174.83,175.02000427246094,-10.85614603032105,-132.08311003557276,723.2783299644274
2025-12-15,0.0003334583,3.3345830000000003,1217.122795,176.09,176.2899932861328,-11.344562581507615,-138.02551140834265,1079.0972835916573
2025-12-16,0.0002405192,2.405192,877.89508,177.06,177.72000122070312,-37.137137979393465,-451.83517874928714,426.05990125071287
2025-12-17,0.000266537,2.6653700000000002,972.8600500000001,170.95,170.94000244140625,0.5848577542383933,7.115769343233784,979.9758193432339
2025-12-18,-0.0001384145,-1.384145,-505.212925,175.02,174.13999938964844,50.534088287350905,614.8314074961027,109.61848249610267
2025-12-19,0.0002178158,2.178158,795.02767,181.13,180.99000549316406,7.734930249572289,94.10831803646285,889.1359880364628
2025-12-22,4.153160000000001e-05,0.4153160000000001,151.59034000000003,183.32,183.69000244140625,-20.14276424892971,-245.0702983619781,-93.47995836197808
2025-12-23,2.1078600000000002e-05,0.21078600000000003,76.93689,188.45,189.2100067138672,-40.16736361182625,-488.702923943886,-411.766033943886
