date,spot_close,perp_close,basis_bps,funding_bps_sum,ann_funding_bps,ann_basis_bps,ann_total_bps
2025-12-07,269.7300109863281,270.35,22.9855406673054,-13.883606,-1689.1720633333332,58.15459567709172,-1631.0174676562413
2025-12-14,267.4599914550781,266.92,-20.189616104463408,7.790703000000001,568.721319,-130.7813414570463,437.93997754295367
2025-12-21,245.1199951171875,246.56,58.74693666357417,9.632345,703.161185,569.1088749359525,1272.2700599359525
2025-12-28,242.3000030517578,241.38,-37.96958481924966,4.012854,732.345855,-176.99331924091805,555.352535759082
