date,spot_close,perp_close,basis_bps,funding_bps_sum,ann_funding_bps,ann_basis_bps,ann_total_bps
2025-12-31,272.1053771972656,272.13,0.9048995278222633,40.042199,974.3601756666667,20.412292469484534,994.7724681361511
