date,spot_close,perp_close,basis_bps,funding_bps_sum,ann_funding_bps,ann_basis_bps,ann_total_bps
2025-12-07,321.0599670410156,320.37,-21.490285673874645,21.510969000000003,2617.1678950000005,102.98029611254465,2720.148191112545
2025-12-14,309.2900085449219,308.23,-34.27231774827602,13.053377000000001,952.8965210000002,27.835115050736725,980.7316360507368
2025-12-21,307.1600036621094,307.65,15.952478579523055,7.727887000000001,564.135751,-104.66236195802037,459.47338904197966
2025-12-28,314.3500061035156,314.96,19.404927139829073,9.422284,1719.56683,149.46702757279508,1869.0338575727951
