date,daily_funding,daily_funding_bps,ann_funding_bps,perp_close,spot_close,basis_bps,ann_basis_bps,ann_total_bps
2025-12-03,9.435860000000001e-05,0.943586,344.40889,175.83,176.0800018310547,-14.198195618747599,-172.74471336142912,171.66417663857086
2025-12-04,2.0309800000000003e-05,0.20309800000000003,74.13077000000001,177.39,177.9199981689453,-29.78856645682192,-362.427558558,-288.296788558
2025-12-05,-0.0003398005,-3.398005,-1240.271825,181.18,181.75999450683594,-31.909910011254826,-388.2372384702671,-1628.5090634702672
2025-12-08,-0.0001952258,-1.9522579999999998,-712.57417,181.19,181.49000549316406,-16.530138524645352,-201.11668538318511,-913.6908553831851
2025-12-09,-0.0002188044,-2.188044,-798.63606,181.7,181.83999633789062,-7.698874874067783,-93.66964430115802,-892.305704301158
2025-12-10,0.000684832,6.84832,2499.6368,187.29,187.91000366210938,-32.99471289587346,-401.4356735664605,2098.2011264335397
2025-12-11,8.239370000000002e-05,0.8239370000000001,300.73700500000007,186.94,187.5399932861328,-31.992817938166144,-389.2459515810214,-88.50894658102135
2025-12-12,7.163600000000012e-06,0.07163600000000012,26.147140000000043,181.79,183.57000732421875,-96.96613026086196,-1179.754584840487,-1153.607444840487
2025-12-15,0.00024134740000000002,2.4134740000000003,880.9180100000001,182.34,183.25,-49.65893587994525,-604.1837198726672,276.7342901273329
2025-12-16,-3.1112700000000005e-05,-0.31112700000000004,-113.56135500000002,186.96,187.75,-42.077230359520215,-511.93963604082927,-625.5009910408293
2025-12-17,2.419200000000001e-05,0.2419200000000001,88.30080000000004,177.64,177.2899932861328,19.74204563831694,240.1948885995228,328.49568859952285
2025-12-18,-0.0005273815,-5.273815,-1924.942475,185.68,185.69000244140625,-0.5386634323191098,-6.55373842654917,-1931.4962134265493
2025-12-19,-0.000476963,-4.76963,-1740.91495,193.85,193.3800048828125,24.304225117395642,295.7014055949803,-1445.2135444050198
2025-12-22,0.0007538934,7.538933999999999,2751.71091,193.6,193.97999572753906,-19.589428596173576,-238.33804792011185,2513.372862079888
2025-12-23,0.00014375,1.4375,524.6875,193.75,194.1300048828125,-19.574762955468515,-238.15961595820028,286.5278840417997
