date,spot_close,perp_close,basis_bps,funding_bps_sum,ann_funding_bps,ann_basis_bps,ann_total_bps
2025-12-07,455.0,454.42,-12.747252747252396,37.393163,4549.501498333333,-45.57016173896463,4503.931336594368
2025-12-14,458.9599914550781,456.2,-60.13577450025461,16.406156000000003,1197.649388,-263.5333843433057,934.1160036566944
2025-12-21,481.20001220703125,483.35,44.67971193740874,20.416490000000003,1490.4037700000001,-80.07108887024287,1410.332681129757
2025-12-28,485.55999755859375,485.58,0.4119458255788532,6.520629,1190.0147925,139.42413203834317,1329.4389245383431
