date,spot_close,perp_close,basis_bps,funding_bps_sum,ann_funding_bps,ann_basis_bps,ann_total_bps
2025-12-07,181.75999450683594,181.18,-31.909910011254826,-2.251321,-273.9107216666667,-307.8031701298987,-581.7138917965655
2025-12-14,183.57000732421875,181.79,-96.96613026086196,3.603591000000001,263.06214300000005,-453.0445079344624,-189.98236493446234
2025-12-21,193.3800048828125,193.85,24.304225117395642,-7.699178,-562.039994,-117.35616002910851,-679.3961540291086
2025-12-28,194.1300048828125,193.75,-19.574762955468515,8.976434,1638.199205,-238.24883193915605,1399.9503730608437
