date,spot_close,perp_close,basis_bps,funding_bps_sum,ann_funding_bps,ann_basis_bps,ann_total_bps
2025-12-31,242.3000030517578,241.38,-37.96958481924966,7.552296000000001,183.772536,134.140987729598,317.913523729598
