date,daily_funding,daily_funding_bps,ann_funding_bps,perp_close,spot_close,basis_bps,ann_basis_bps,ann_total_bps
2025-12-03,0.0011021283,11.021283,4022.7682950000003,232.46,232.3800048828125,3.4424268657645007,41.88286020013476,4064.6511552001352
2025-12-04,0.000830773,8.307730000000001,3032.3214500000004,228.95,229.11000061035156,-6.983571643548099,-84.9667883298352,2947.354661670165
2025-12-05,0.00026791470000000003,2.6791470000000004,977.8886550000002,229.76,229.52999877929688,10.02052986216726,121.91644665636832,1099.8051016563686
2025-12-08,4.659050000000001e-05,0.46590500000000007,170.05532500000004,227.07,226.88999938964844,7.933386699976692,96.52287151638309,266.5781965163831
2025-12-09,0.0004227087,4.227087,1542.886755,227.97,227.9199981689453,2.1938325489816206,26.69162934594305,1569.578384345943
2025-12-10,0.0003070781,3.0707809999999998,1120.835065,230.77,231.77999877929688,-43.575752205374506,-530.1716518320565,590.6634131679435
2025-12-11,0.000296432,2.9643200000000003,1081.9768000000001,230.59,230.27999877929688,13.461925583916532,163.78676127098447,1245.7635612709846
2025-12-12,0.00030000000000000003,3.0000000000000004,1095.0000000000002,226.16,226.19000244140625,-1.3264265034890497,-16.138189125783438,1078.8618108742169
2025-12-15,0.0003030627,3.030627,1106.1788549999999,222.56,222.5399932861328,0.8990165575077537,10.938034783011004,1117.116889783011
2025-12-16,0.000277083,2.77083,1011.3529500000001,222.12,222.55999755859375,-19.769840196817334,-240.53305572794423,770.8198942720559
2025-12-17,0.0003420008,3.420008,1248.30292,221.3,221.27000427246094,1.3556165300263026,16.493334448653346,1264.7962544486534
2025-12-18,0.0002986142,2.986142,1089.94183,226.87,226.75999450683594,4.851186092295959,59.02276412293417,1148.9645941229342
2025-12-19,0.00029375,2.9375,1072.1875,227.86,227.35000610351562,22.43210392755307,272.92393111856234,1345.1114311185625
2025-12-22,0.0004326712,4.326712,1579.2498799999998,228.64,228.42999267578125,9.193509212987069,111.85436209134267,1691.1042420913425
2025-12-23,7.84947e-05,0.7849470000000001,286.50565500000005,232.07,232.13999938964844,-3.0153954438050077,-36.68731123296093,249.81834376703912
