symbol,unlock_date,category,unlock_pct_supply,day_offset,date,open,close,volume,quote_volume
RNDR,2024-04-01,VC,0.9313,-4,2024-03-28,11.227,11.174,8197293.41,92735013.31562
RNDR,2024-04-01,VC,0.9313,-3,2024-03-29,11.172,10.951,6316865.2,69382875.57125
RNDR,2024-04-01,VC,0.9313,-2,2024-03-30,10.95,10.672,5018058.7,54752195.485
RNDR,2024-04-01,VC,0.9313,-1,2024-03-31,10.673,10.654,4622972.08,49235715.02486
RNDR,2024-04-01,VC,0.9313,0,2024-04-01,10.653,10.076,7636261.33,77197477.44763
RNDR,2024-04-01,VC,0.9313,1,2024-04-02,10.076,9.443,9599021.15,90786024.1615
RNDR,2024-04-01,VC,0.9313,2,2024-04-03,9.442,9.356,7421152.06,70856815.48003
RNDR,2024-04-01,VC,0.9313,3,2024-04-04,9.355,9.607,5909698.45,56765772.45765
RNDR,2024-04-01,VC,0.9313,4,2024-04-05,9.608,9.227,6091706.3,55804248.65225
RNDR,2024-04-01,VC,0.9313,5,2024-04-06,9.229,9.541,3191566.4,30253929.14869
RNDR,2024-04-01,VC,0.9313,6,2024-04-07,9.542,9.764,3070347.0,29756255.28697
RNDR,2024-04-01,VC,0.9313,7,2024-04-08,9.763,10.31,4746292.7,47554375.95708
AXS,2024-01-22,VC,2.2222,-7,2024-01-15,7.79,7.86,950779.42,7513796.0453
AXS,2024-01-22,VC,2.2222,-6,2024-01-16,7.87,8.31,1482608.4,12036602.7484
AXS,2024-01-22,VC,2.2222,-5,2024-01-17,8.31,8.08,1125947.93,9149098.1296
AXS,2024-01-22,VC,2.2222,-4,2024-01-18,8.08,7.59,964067.22,7497799.5555
AXS,2024-01-22,VC,2.2222,-3,2024-01-19,7.59,7.59,2124148.58,16080282.6293
AXS,2024-01-22,VC,2.2222,-2,2024-01-20,7.58,7.8,1050187.2,8125913.2722
AXS,2024-01-22,VC,2.2222,-1,2024-01-21,7.79,7.79,767343.93,6022244.2208
AXS,2024-01-22,VC,2.2222,0,2024-01-22,7.79,7.26,1193689.24,8955920.8365
AXS,2024-01-22,VC,2.2222,1,2024-01-23,7.27,7.07,1652599.56,11513029.4418
AXS,2024-01-22,VC,2.2222,2,2024-01-24,7.06,7.19,1001513.64,7188674.8987
AXS,2024-01-22,VC,2.2222,3,2024-01-25,7.19,7.11,888745.48,6273032.797
AXS,2024-01-22,VC,2.2222,4,2024-01-26,7.1,7.33,640301.1,4628054.6658
AXS,2024-01-22,VC,2.2222,5,2024-01-27,7.33,7.35,634373.0,4658721.1988
AXS,2024-01-22,VC,2.2222,6,2024-01-28,7.35,7.28,749508.95,5525920.139
AXS,2024-01-22,VC,2.2222,7,2024-01-29,7.29,7.49,743854.81,5462528.859
APE,2023-03-17,VC,1.5607,-7,2023-03-10,3.988,4.033,4370091.51,17308575.38944
APE,2023-03-17,VC,1.5607,-6,2023-03-11,4.035,3.775,4606935.85,17453796.30156
APE,2023-03-17,VC,1.5607,-5,2023-03-12,3.775,4.513,5229284.52,20936143.18374
APE,2023-03-17,VC,1.5607,-4,2023-03-13,4.513,4.463,7228760.18,32190277.9067
APE,2023-03-17,VC,1.5607,-3,2023-03-14,4.464,4.27,6655406.91,29543458.73102
APE,2023-03-17,VC,1.5607,-2,2023-03-15,4.269,4.096,6702815.55,28300418.14954
APE,2023-03-17,VC,1.5607,-1,2023-03-16,4.096,4.112,5711489.09,23773970.71144
APE,2023-03-17,VC,1.5607,0,2023-03-17,4.111,4.434,6457470.97,27530162.76288
APE,2023-03-17,VC,1.5607,1,2023-03-18,4.434,4.251,5788755.69,25743297.87642
APE,2023-03-17,VC,1.5607,2,2023-03-19,4.25,4.279,3166986.23,13728939.21657
APE,2023-03-17,VC,1.5607,3,2023-03-20,4.278,4.058,4676588.07,19515204.01023
APE,2023-03-17,VC,1.5607,4,2023-03-21,4.057,4.13,3479995.08,14205423.75064
APE,2023-03-17,VC,1.5607,5,2023-03-22,4.13,3.989,4976622.01,20010849.58481
APE,2023-03-17,VC,1.5607,6,2023-03-23,3.989,4.162,3621488.35,14785968.70638
APE,2023-03-17,VC,1.5607,7,2023-03-24,4.161,4.088,3573725.55,14601050.54697
LDO,2023-05-25,VC,2.2965,-7,2023-05-18,2.359,2.133,14181982.04,31686037.22805
LDO,2023-05-25,VC,2.2965,-6,2023-05-19,2.133,2.175,12082204.77,26086425.43929
LDO,2023-05-25,VC,2.2965,-5,2023-05-20,2.176,2.149,5342975.38,11447988.89114
LDO,2023-05-25,VC,2.2965,-4,2023-05-21,2.148,2.069,5847622.13,12277432.61064
LDO,2023-05-25,VC,2.2965,-3,2023-05-22,2.069,2.027,7271166.19,14944920.64277
LDO,2023-05-25,VC,2.2965,-2,2023-05-23,2.026,2.04,6247683.61,12863984.43013
LDO,2023-05-25,VC,2.2965,-1,2023-05-24,2.04,2.052,11061863.47,22063396.45491
LDO,2023-05-25,VC,2.2965,0,2023-05-25,2.053,2.012,9823253.75,19985877.56703
LDO,2023-05-25,VC,2.2965,1,2023-05-26,2.011,1.99,7608590.71,15195304.52098
LDO,2023-05-25,VC,2.2965,2,2023-05-27,1.99,1.973,3342727.71,6605225.64292
LDO,2023-05-25,VC,2.2965,3,2023-05-28,1.973,2.097,7996629.25,16339698.50527
LDO,2023-05-25,VC,2.2965,4,2023-05-29,2.097,2.181,11125868.76,23596565.18598
LDO,2023-05-25,VC,2.2965,5,2023-05-30,2.181,2.156,10359434.74,22823342.98221
LDO,2023-05-25,VC,2.2965,6,2023-05-31,2.157,2.092,9448387.16,20094866.14634
LDO,2023-05-25,VC,2.2965,7,2023-06-01,2.092,2.082,3608765.05,7465821.63101
MAGIC,2023-02-25,VC,8.5714,-7,2023-02-18,2.0496,1.9585,18618581.7,36990871.84564
MAGIC,2023-02-25,VC,8.5714,-6,2023-02-19,1.9585,1.8182,26686848.3,51907412.02742
MAGIC,2023-02-25,VC,8.5714,-5,2023-02-20,1.8185,1.8055,17262800.2,31581355.88192
MAGIC,2023-02-25,VC,8.5714,-4,2023-02-21,1.8068,1.8624,33997899.7,65231430.83859
MAGIC,2023-02-25,VC,8.5714,-3,2023-02-22,1.8632,1.8189,26141966.3,46440886.27726
MAGIC,2023-02-25,VC,8.5714,-2,2023-02-23,1.8187,1.827,26398484.4,49644485.95385
MAGIC,2023-02-25,VC,8.5714,-1,2023-02-24,1.8268,1.6307,22017433.8,37755235.6308
MAGIC,2023-02-25,VC,8.5714,0,2023-02-25,1.6298,1.6056,16402290.1,25948436.66531
MAGIC,2023-02-25,VC,8.5714,1,2023-02-26,1.6058,1.6867,12363587.0,20393114.82952
MAGIC,2023-02-25,VC,8.5714,2,2023-02-27,1.688,1.6409,12236950.7,20183714.27618
MAGIC,2023-02-25,VC,8.5714,3,2023-02-28,1.6419,1.5147,13220893.7,20984176.09655
MAGIC,2023-02-25,VC,8.5714,4,2023-03-01,1.5157,1.6367,14214048.1,22904655.59804
MAGIC,2023-02-25,VC,8.5714,5,2023-03-02,1.6378,1.5712,10673171.0,16642976.94879
MAGIC,2023-02-25,VC,8.5714,6,2023-03-03,1.5708,1.3844,21638739.2,30370262.55113
MAGIC,2023-02-25,VC,8.5714,7,2023-03-04,1.3844,1.2308,19938234.0,25405839.7858
GMT,2023-03-09,OTC,10.0,-7,2023-03-02,0.3898,0.4232,133724183.5,55174990.40157
GMT,2023-03-09,OTC,10.0,-6,2023-03-03,0.4233,0.3964,68564310.7,27219491.80566
GMT,2023-03-09,OTC,10.0,-5,2023-03-04,0.3964,0.373,34542701.3,13091695.67639
GMT,2023-03-09,OTC,10.0,-4,2023-03-05,0.373,0.3685,27835242.6,10310238.51596
GMT,2023-03-09,OTC,10.0,-3,2023-03-06,0.3684,0.3723,38190292.7,13989625.57304
GMT,2023-03-09,OTC,10.0,-2,2023-03-07,0.3723,0.3574,38771243.4,13964317.55231
GMT,2023-03-09,OTC,10.0,-1,2023-03-08,0.3575,0.3291,37670806.6,12864506.5664
GMT,2023-03-09,OTC,10.0,0,2023-03-09,0.3291,0.3074,45497407.2,14797599.76483
GMT,2023-03-09,OTC,10.0,1,2023-03-10,0.3073,0.3087,56614447.3,16941708.96761
GMT,2023-03-09,OTC,10.0,2,2023-03-11,0.3085,0.3034,30480372.3,9182197.90093
GMT,2023-03-09,OTC,10.0,3,2023-03-12,0.3034,0.3422,45529305.5,14279495.95416
GMT,2023-03-09,OTC,10.0,4,2023-03-13,0.3423,0.3624,65541694.6,22941715.25382
GMT,2023-03-09,OTC,10.0,5,2023-03-14,0.3625,0.4086,99976132.1,39424911.17606
GMT,2023-03-09,OTC,10.0,6,2023-03-15,0.4085,0.3658,76148669.0,29497870.77132
GMT,2023-03-09,OTC,10.0,7,2023-03-16,0.3657,0.372,53123620.4,19500540.36502
